"id","name","type","parent_id"
"050429","Valverde","3","0504"
"060306","Arzila","3","0603"
"061008","Pereira","3","0610"
"060105","Celavisa","3","0601"
"060604","Góis","3","0606"
"060504","Buarcos","3","0605"
"060507","Maiorca","3","0605"
"060704","Serpins","3","0607"
"060303","Ameal","3","0603"
"060117","Teixeira","3","0601"
"060311","Ceira","3","0603"
"050318","São Jorge da Beira","3","0503"
"060503","Brenha","3","0605"
"061203","Fajão","3","0612"
"060319","Coimbra (São Bartolomeu)","3","0603"
"060302","Coimbra (Almedina)","3","0603"
"060605","Vila Nova do Ceira","3","0606"
"060325","Coimbra (Sé Nova)","3","0603"
"050329","Coutada","3","0503"
"050402","Alcaria","3","0504"
"060316","Santa Clara","3","0603"
"050309","Dominguizo","3","0503"
"060315","Ribeira de Frades","3","0603"
"050421","Pêro Viseu","3","0504"
"050306","Casegas","3","0503"
"061007","Montemor-o-Velho","3","0610"
"061004","Gatões","3","0610"
"060501","Alhadas","3","0605"
"050328","Vales do Rio","3","0503"
"060516","Santana","3","0605"
"050316","Peso","3","0503"
"060318","Santo António dos Olivais","3","0603"
"050322","Sobral de São Miguel","3","0503"
"060329","Torres do Mondego","3","0603"
"060109","Folques","3","0601"
"060322","São Martinho do Bispo","3","0603"
"061003","Carapinheira","3","0610"
"061006","Meãs do Campo","3","0610"
"050314","Paul","3","0503"
"050411","Capinha","3","0504"
"060321","São Martinho de Árvore","3","0603"
"060104","Benfeita","3","0601"
"060317","Coimbra (Santa Cruz)","3","0603"
"060102","Arganil","3","0601"
"060324","São Silvestre","3","0603"
"061704","São Miguel de Poiares","3","0617"
"061701","Arrifana","3","0617"
"061703","Poiares (Santo André)","3","0617"
"061702","Lavegadas","3","0617"
"060110","Moura da Serra","3","0601"
"060320","São João do Campo","3","0603"
"050324","Tortosendo","3","0503"
"060113","Pombeiro da Beira","3","0601"
"050423","Salgueiro","3","0504"
"060518","Moinhos da Gândara","3","0605"
"061010","Seixo de Gatões","3","0610"
"060116","Secarias","3","0601"
"060510","Quiaios","3","0605"
"060313","Eiras","3","0603"
"060107","Cerdeira","3","0601"
"060305","Antuzede","3","0603"
"060111","Piódão","3","0601"
"050706","Benquerença","3","0507"
"050311","Ferro","3","0503"
"050415","Escarigo","3","0504"
"050310","Erada","3","0503"
"060115","Sarzedo","3","0601"
"050708","Meimoa","3","0507"
"060328","Torre de Vilela","3","0603"
"061304","Lorvão","3","0613"
"061011","Tentúgal","3","0610"
"060309","Brasfemes","3","0603"
"050320","Covilhã (São Pedro)","3","0503"
"050317","Covilhã (Santa Maria)","3","0503"
"060330","Trouxemil","3","0603"
"060112","Pomares","3","0601"
"091221","Teixeira","3","0912"
"061306","Paradela","3","0613"
"060108","Coja","3","0601"
"050305","Boidobra","3","0503"
"050712","Vale da Senhora da Póvoa","3","0507"
"061607","Meda de Mouros","3","0616"
"061005","Liceia","3","0610"
"060201","Ançã","3","0602"
"060331","Vil de Matos","3","0603"
"060314","Lamarosa","3","0603"
"060505","Ferreira-a-Nova","3","0605"
"050319","Covilhã (São Martinho)","3","0503"
"060101","Anceriz","3","0601"
"050710","Penamacor","3","0507"
"050307","Covilhã (Conceição)","3","0503"
"061303","Friúmes","3","0613"
"060114","São Martinho da Cortiça","3","0601"
"060118","Vila Cova de Alva","3","0601"
"060103","Barril de Alva","3","0601"
"050315","Peraboa","3","0503"
"061101","Aldeia das Dez","3","0611"
"050331","Canhoso","3","0503"
"091203","Carragozela","3","0912"
"180810","Vale de Remígio","3","1808"
"050105","Maçainhas","3","0501"
"091117","Lomba","3","0911"
"091109","Baraçal","3","0911"
"060202","Bolho","3","0602"
"180206","Parada","3","1802"
"061608","Midões","3","0616"
"091214","Santa Eulália","3","0912"
"091107","Alfaiates","3","0911"
"091110","Bendada","3","0911"
"091210","Sabugueiro","3","0912"
"091127","Rendo","3","0911"
"061106","Lagares","3","0611"
"010315","Aguim","3","0103"
"060217","Vilamar","3","0602"
"010311","Tamengos","3","0103"
"060219","Camarneira","3","0602"
"181406","São João de Areias","3","1814"
"060207","Febres","3","0602"
"010312","Vila Nova de Monsarros","3","0103"
"091129","Ruvina","3","0911"
"091216","Santiago","3","0912"
"010308","Óis do Bairro","3","0103"
"091120","Nave","3","0911"
"090720","Gonçalo","3","0907"
"091122","Pousafoles do Bispo","3","0911"
"060216","Corticeiro de Cima","3","0602"
"091224","Travancinha","3","0912"
"181401","Couto do Mosteiro","3","1814"
"091211","Sameice","3","0912"
"090747","Valhelhas","3","0907"
"091126","Rebolosa","3","0911"
"091139","Vila do Touro","3","0911"
"091217","São Martinho","3","0912"
"090801","Sameiro","3","0908"
"180205","Papízios","3","1802"
"091125","Rapoula do Côa","3","0911"
"090729","Pega","3","0907"
"060803","Carapelhos","3","0608"
"170801","Covelinhas","3","1708"
"181917","Valença do Douro","3","1819"
"130703","Avessadas","3","1307"
"040908","Felgueiras","3","0409"
"131128","Rans","3","1311"
"181508","São João da Pesqueira","3","1815"
"131122","Paço de Sousa","3","1311"
"131203","Campanhã","3","1312"
"131201","Aldoar","3","1312"
"130410","São Pedro da Cova","3","1304"
"040913","Mós","3","0409"
"131101","Abragão","3","1311"
"091417","Vila Nova de Foz Côa","3","0914"
"170804","Godim","3","1708"
"170402","Cidadelhe","3","1704"
"170807","Peso da Régua","3","1708"
"040405","Mazouco","3","0404"
"131211","Ramalde","3","1312"
"131115","Irivo","3","1311"
"130716","Rio de Galinhas","3","1307"
"170403","Oliveira","3","1704"
"130220","Viariz","3","1302"
"130712","Maureles","3","1307"
"131210","Paranhos","3","1312"
"131137","Vila Cova","3","1311"
"130202","Campelo","3","1302"
"170404","Mesão Frio (Santa Cristina)","3","1704"
"130722","Soalhães","3","1307"
"130402","Fânzeres","3","1304"
"130727","Tuias","3","1307"
"030340","Penso (Santo Estêvão)","3","0303"
"040731","Vale de Asnes","3","0407"
"040609","Palaçoulo","3","0406"
"030842","Prazins (Santa Eufémia)","3","0308"
"030233","Fonte Coberta","3","0302"
"030725","Ribeiros","3","0307"
"030249","Milhazes","3","0302"
"030259","Pereira","3","0302"
"030412","Passos","3","0304"
"171316","Vreia de Jales","3","1713"
"030266","Rio Covo (Santa Eulália)","3","0302"
"030858","Sande (São Martinho)","3","0308"
"030839","Rendufe","3","0308"
"030808","Caldelas","3","0308"
"030602","Apúlia","3","0306"
"030359","Trandeiras","3","0303"
"030865","São Torcato","3","0308"
"030708","Estorãos","3","0307"
"030322","Lamas","3","0303"
"030336","Priscos","3","0303"
"030724","Revelhe","3","0307"
"030338","Ruilhe","3","0303"
"040532","Vale Benfeito","3","0405"
"030263","Remelhe","3","0302"
"061603","Carapinha","3","0616"
"061609","Mouronho","3","0616"
"061103","Avô","3","0611"
"061002","Arazede","3","0610"
"050330","Cantar-Galo","3","0503"
"091119","Moita","3","0911"
"061120","Vila Pouca da Beira","3","0611"
"061610","Pinheiro de Coja","3","0616"
"061102","Alvoco das Várzeas","3","0611"
"050308","Cortes do Meio","3","0503"
"061302","Figueira de Lorvão","3","0613"
"091114","Fóios","3","0911"
"061307","Penacova","3","0613"
"060326","Souselas","3","0603"
"061114","Santa Ovaia","3","0611"
"091201","Alvoco da Serra","3","0912"
"050325","Unhais da Serra","3","0503"
"061117","São Sebastião da Feira","3","0611"
"091131","Santo Estêvão","3","0911"
"091118","Malcata","3","0911"
"011102","Barcouço","3","0111"
"060515","Bom Sucesso","3","0605"
"050707","Meimão","3","0507"
"061109","Lourosa","3","0611"
"060212","Portunhos","3","0602"
"091112","Casteleiro","3","0911"
"050102","Caria","3","0501"
"050301","Vila do Carvalho","3","0503"
"060210","Outil","3","0602"
"091227","Vide","3","0912"
"061305","Oliveira do Mondego","3","0613"
"091136","Vale de Espinho","3","0911"
"091202","Cabeça","3","0912"
"061606","Espariz","3","0616"
"061308","São Paio de Mondego","3","0613"
"061311","Travanca do Mondego","3","0613"
"061605","Covelo","3","0616"
"061613","Sinde","3","0616"
"061309","São Pedro de Alva","3","0613"
"091102","Aldeia do Bispo","3","0911"
"061115","São Gião","3","0611"
"061612","São João da Boa Vista","3","0616"
"060308","Botão","3","0603"
"061113","Penalva de Alva","3","0611"
"061111","Nogueira do Cravo","3","0611"
"060205","Cordinhã","3","0602"
"011106","Pampilhosa","3","0111"
"050323","Teixoso","3","0503"
"091207","Loriga","3","0912"
"060203","Cadima","3","0602"
"091219","Sazes da Beira","3","0912"
"061310","Sazes do Lorvão","3","0613"
"180801","Almaça","3","1808"
"061116","São Paio de Gramaços","3","0611"
"050312","Orjais","3","0503"
"180802","Cercosa","3","1808"
"091105","Aldeia de Santo António","3","0911"
"060218","Sanguinheira","3","0602"
"061301","Carvalho","3","0613"
"091116","Lajeosa","3","0911"
"060208","Murtede","3","0602"
"061615","Vila Nova de Oliveirinha","3","0616"
"061104","Bobadela","3","0611"
"061601","Ázere","3","0616"
"050104","Inguias","3","0501"
"091133","Sortelha","3","0911"
"091130","Sabugal","3","0911"
"181403","Pinheiro de Ázere","3","1814"
"061604","Covas","3","0616"
"061602","Candosa","3","0616"
"091123","Quadrazais","3","0911"
"091212","Sandomil","3","0912"
"061112","Oliveira do Hospital","3","0611"
"091225","Valezim","3","0912"
"180805","Marmeleira","3","1808"
"091134","Souto","3","0911"
"091106","Aldeia Velha","3","0911"
"061107","Lagos da Beira","3","0611"
"011103","Casal Comba","3","0111"
"091108","Badamalos","3","0911"
"090746","Vale de Estrela","3","0907"
"011406","Troviscal","3","0114"
"060804","Praia de Mira","3","0608"
"010102","Aguada de Baixo","3","0101"
"090728","Panoias de Cima","3","0907"
"090715","Corujeira","3","0907"
"091140","Vilar Maior","3","0911"
"090612","Nespereira","3","0906"
"090607","Lagarinhos","3","0906"
"011810","Santo André de Vagos","3","0118"
"090621","Vila Nova de Tazem","3","0906"
"182123","Tondela","3","1821"
"090217","Miuzela","3","0902"
"090702","Albardo","3","0907"
"180901","Canas de Senhorim","3","1809"
"090615","Rio Torto","3","0906"
"090745","Trinta","3","0907"
"091205","Girabolhos","3","0912"
"011805","Ouca","3","0118"
"182101","Barreiro de Besteiros","3","1821"
"180201","Beijós","3","1802"
"011404","Oliveira do Bairro","3","0114"
"180907","Aguieira","3","1809"
"090753","Vila Garcia","3","0907"
"011809","Santo António de Vagos","3","0118"
"182110","Lobão da Beira","3","1821"
"090609","Melo","3","0906"
"090742","Guarda (Sé)","3","0907"
"090606","Freixo da Serra","3","0906"
"090737","Rochoso","3","0907"
"090617","São Paio","3","0906"
"182109","Lajeosa do Dão","3","1821"
"010105","Barrô","3","0101"
"011405","Palhaça","3","0114"
"090605","Folgosinho","3","0906"
"090749","Videmonte","3","0907"
"090754","Vila Soeiro","3","0907"
"182111","Molelos","3","1821"
"031105","Cantelães","3","0311"
"170317","Moreiras","3","1703"
"160906","Barroselas","3","1609"
"160748","Vilar das Almas","3","1607"
"160725","Gaifar","3","1607"
"030111","Fiscal","3","0301"
"030115","Paredes Secas","3","0301"
"031348","Carreiras (São Miguel)","3","0313"
"040239","Salsas","3","0402"
"040247","Serapicos","3","0402"
"030123","Torre","3","0301"
"031315","Esqueiros","3","0313"
"031353","Travassós","3","0313"
"170347","Vilas Boas","3","1703"
"040503","Arcas","3","0405"
"160922","Mujães","3","1609"
"040514","Ferreira","3","0405"
"031317","Geme","3","0313"
"160938","Vila de Punhe","3","1609"
"160731","Mato","3","1607"
"040714","Fradizela","3","0407"
"031015","Valdosende","3","0310"
"160724","Friastelas","3","1607"
"040513","Espadanedo","3","0405"
"031103","Campos","3","0311"
"031313","Dossãos","3","0313"
"030122","Seramil","3","0301"
"170213","Pinho","3","1702"
"040613","São Martinho de Angueira","3","0406"
"171231","Vilarandelo","3","1712"
"031109","Louredo","3","0311"
"031318","Goães","3","0313"
"160734","Poiares","3","1607"
"040241","Santa Comba de Rossas","3","0402"
"030121","Sequeiros","3","0301"
"031311","Coucieiro","3","0313"
"170214","São Salvador de Viveiro","3","1702"
"170216","Vilar","3","1702"
"031336","Pico de Regalados","3","0313"
"160714","Calvelo","3","1607"
"160432","Valadares","3","1604"
"160416","Messegães","3","1604"
"160313","Penso","3","1603"
"160317","São Paio","3","1603"
"160301","Alvaredo","3","1603"
"160311","Paderne","3","1603"
"160307","Fiães","3","1603"
"160315","Remoães","3","1603"
"160316","Roussas","3","1603"
"160318","Vila","3","1603"
"160314","Prado","3","1603"
"160303","Chaviães","3","1603"
"160310","Paços","3","1603"
"160305","Cristoval","3","1603"
"050303","Aldeia do Souto","3","0503"
"060204","Cantanhede","3","0602"
"091229","Lapa dos Dinheiros","3","0912"
"091204","Folhadosa","3","0912"
"181402","Ovoa","3","1814"
"061614","Tábua","3","0616"
"060214","Tocha","3","0602"
"050321","Sarzedo","3","0503"
"050326","Vale Formoso","3","0503"
"011107","Vacariça","3","0111"
"091228","Vila Cova À Coelheira","3","0912"
"180803","Cortegaça","3","1808"
"091115","Forcalhos","3","0911"
"091124","Quintas de São Bartolomeu","3","0911"
"091222","Torrozelo","3","0912"
"061108","Lajeosa","3","0611"
"060213","Sepins","3","0602"
"011105","Mealhada","3","0111"
"181408","Vimieiro","3","1814"
"060211","Pocariça","3","0602"
"011104","Luso","3","0111"
"050327","Verdelhos","3","0503"
"011101","Antes","3","0111"
"180806","Mortágua","3","1808"
"060209","Ourentã","3","0602"
"061110","Meruge","3","0611"
"050103","Colmeal da Torre","3","0501"
"061611","Póvoa de Midões","3","0616"
"060215","São Caetano","3","0602"
"090803","Manteigas (São Pedro)","3","0908"
"091138","Vila Boa","3","0911"
"180809","Trezói","3","1808"
"181404","Santa Comba Dão","3","1814"
"061119","Travanca de Lagos","3","0611"
"091218","São Romão","3","0912"
"091226","Várzea de Meruge","3","0912"
"091121","Pena Lobo","3","0911"
"091101","Águas Belas","3","0911"
"011108","Ventosa do Bairro","3","0111"
"061121","Vila Franca da Beira","3","0611"
"091135","Vale das Éguas","3","0911"
"091220","Seia","3","0912"
"090709","Benespera","3","0907"
"181407","Treixedo","3","1814"
"090802","Manteigas (Santa Maria)","3","0908"
"180203","Currelos","3","1802"
"090710","Carvalhal Meão","3","0907"
"091128","Ruivós","3","0911"
"090717","Famalicão","3","0907"
"061105","Ervedal","3","0611"
"011802","Covão do Lobo","3","0118"
"091215","Santa Marinha","3","0912"
"010306","Mogofores","3","0103"
"090804","Vale de Amoreira","3","0908"
"091103","Aldeia da Ponte","3","0911"
"060801","Mira","3","0608"
"181405","São Joaninho","3","1814"
"181409","Nagozela","3","1814"
"010310","São Lourenço do Bairro","3","0103"
"010303","Arcos","3","0103"
"180207","Sobral de Papízios","3","1802"
"010314","Paredes do Bairro","3","0103"
"011803","Fonte de Angeão","3","0118"
"090748","Vela","3","0907"
"091213","Santa Comba","3","0912"
"091111","Bismula","3","0911"
"010313","Vilarinho do Bairro","3","0103"
"010307","Moita","3","0103"
"090608","Mangualde da Serra","3","0906"
"090613","Paços da Serra","3","0906"
"090601","Aldeias","3","0906"
"180204","Oliveira do Conde","3","1802"
"090701","Adão","3","0907"
"010302","Ancas","3","0103"
"091137","Vale Longo","3","0911"
"091223","Tourais","3","0912"
"182124","Vila Nova da Rainha","3","1821"
"011811","Santa Catarina","3","0118"
"060206","Covões","3","0602"
"091209","Pinhanços","3","0912"
"090743","Seixo Amarelo","3","0907"
"180908","Lapa do Lobo","3","1809"
"090610","Moimenta da Serra","3","0906"
"091206","Lajes","3","0912"
"090738","Santana da Azinha","3","0907"
"091132","Seixo do Côa","3","0911"
"090722","João Antão","3","0907"
"011806","Ponte de Vagos","3","0118"
"010301","Amoreira da Gândara","3","0103"
"182107","Ferreirós do Dão","3","1821"
"180804","Espinho","3","1808"
"090734","Ramela","3","0907"
"182106","Dardavaz","3","1821"
"182114","Mouraz","3","1821"
"091104","Aldeia da Ribeira","3","0911"
"090718","Fernão Joanes","3","0907"
"061118","Seixo da Beira","3","0611"
"011402","Mamarrosa","3","0114"
"180202","Cabanas de Viriato","3","1802"
"010304","Avelãs de Caminho","3","0103"
"090724","Marmeleiro","3","0907"
"011801","Calvão","3","0118"
"090616","Gouveia (São Julião)","3","0906"
"090725","Meios","3","0907"
"090727","Monte Margarida","3","0907"
"010309","Sangalhos","3","0103"
"090618","Gouveia (São Pedro)","3","0906"
"091208","Paranhos","3","0912"
"090622","Vinhó","3","0906"
"060802","Seixo","3","0608"
"010305","Avelãs de Cima","3","0103"
"011401","Bustos","3","0114"
"182122","Tonda","3","1821"
"180807","Pala","3","1808"
"180808","Sobral","3","1808"
"182126","Tourigo","3","1821"
"090703","Aldeia do Bispo","3","0907"
"090723","Maçainhas","3","0907"
"180903","Nelas","3","1809"
"010103","Aguada de Cima","3","0101"
"010106","Belazaima do Chão","3","0101"
"180902","Carvalhal Redondo","3","1809"
"090611","Nabais","3","0906"
"090604","Figueiró da Serra","3","0906"
"090731","Pêro Soares","3","0907"
"182115","Nandufe","3","1821"
"091113","Cerdeira","3","0911"
"180905","Senhorim","3","1809"
"090603","Cativelos","3","0906"
"182112","Mosteirinho","3","1821"
"180909","Moreira","3","1809"
"090733","Pousade","3","0907"
"182105","Castelões","3","1821"
"090223","Porto de Ovelha","3","0902"
"090711","Casal de Cinza","3","0907"
"011403","Oiã","3","0114"
"090221","Parada","3","0902"
"182103","Canas de Santa Maria","3","1821"
"010120","Borralha","3","0101"
"090602","Arcozelo","3","0906"
"090726","Mizarela","3","0907"
"182102","Campo de Besteiros","3","1821"
"090619","Vila Cortês da Serra","3","0906"
"090308","Linhares","3","0903"
"090219","Nave de Haver","3","0902"
"010507","Nariz","3","0105"
"090304","Carrapichana","3","0903"
"090312","Prados","3","0903"
"090201","Ade","3","0902"
"011807","Sosa","3","0118"
"090213","Malhada Sorda","3","0902"
"180613","Póvoa de Cervães","3","1806"
"090755","São Miguel da Guarda","3","0907"
"090614","Ribamondego","3","0906"
"180906","Vilar Seco","3","1809"
"011808","Vagos","3","0118"
"010109","Fermentelos","3","0101"
"180605","Cunha Baixa","3","1806"
"182117","Sabugosa","3","1821"
"090206","Cabreira","3","0902"
"090218","Monte Perobolço","3","0902"
"090716","Faia","3","0907"
"011804","Gafanha da Boa Hora","3","0118"
"180606","Espinho","3","1806"
"010115","Recardães","3","0101"
"090515","Vila Ruiva","3","0905"
"010101","Agadão","3","0101"
"090706","Arrifana","3","0907"
"010113","Óis da Ribeira","3","0101"
"180904","Santar","3","1809"
"010108","Espinhel","3","0101"
"180612","Moimenta de Maceira Dão","3","1806"
"180609","Lobelhe do Mato","3","1806"
"090315","Salgueirais","3","0903"
"182116","Parada de Gonta","3","1821"
"090303","Cadafaz","3","0903"
"180601","Abrunhosa-a-Velha","3","1806"
"180615","Santiago de Cassurrães","3","1806"
"090719","Gagos","3","0907"
"010514","Nossa Senhora de Fátima","3","0105"
"090215","Mesquitela","3","0902"
"182125","Vilar de Besteiros","3","1821"
"090704","Aldeia Viçosa","3","0907"
"180611","Mesquitela","3","1806"
"182317","Silgueiros","3","1823"
"090712","Castanheira","3","0907"
"011001","Gafanha do Carmo","3","0110"
"181012","Varzielas","3","1810"
"010509","Requeixo","3","0105"
"090209","Freineda","3","0902"
"182113","Mosteiro de Fráguas","3","1821"
"090313","Rapa","3","0903"
"090721","Gonçalo Bocas","3","0907"
"090204","Amoreira","3","0902"
"090310","Mesquitela","3","0903"
"090713","Cavadoude","3","0907"
"090620","Vila Franca da Serra","3","0906"
"090705","Alvendre","3","0907"
"182118","Santiago de Besteiros","3","1821"
"010117","Travassô","3","0101"
"090320","Vide Entre Vinhas","3","0903"
"010107","Castanheira do Vouga","3","0101"
"180604","Cunha Alta","3","1806"
"182108","Guardão","3","1821"
"182119","São João do Monte","3","1821"
"180602","Alcafache","3","1806"
"090740","Jarmelo (São Pedro)","3","0907"
"180607","Fornos de Maceira Dão","3","1806"
"182104","Caparrosa","3","1821"
"182121","Silvares","3","1821"
"090707","Avelãs de Ambom","3","0907"
"090744","Sobral da Serra","3","0907"
"010513","Santa Joana","3","0105"
"090216","Mido","3","0902"
"090730","Pêra do Moço","3","0907"
"090307","Lajeosa do Mondego","3","0903"
"090210","Freixo","3","0902"
"090736","Rocamondo","3","0907"
"182327","São João de Lourosa","3","1823"
"180617","Travanca de Tavares","3","1806"
"090229","Vilar Formoso","3","0902"
"182334","Repeses","3","1823"
"180603","Chãs de Tavares","3","1806"
"010506","Glória","3","0105"
"182315","Fragosela","3","1823"
"090735","Ribeira dos Carinhos","3","0907"
"010110","Lamas do Vouga","3","0101"
"181110","Real","3","1811"
"180610","Mangualde","3","1806"
"091019","Pomares","3","0910"
"091018","Pínzio","3","0910"
"090207","Castelo Bom","3","0902"
"181104","Germil","3","1811"
"180616","São João da Fresta","3","1806"
"010504","Eixo","3","0105"
"182321","Ranhados","3","1823"
"182303","Boa Aldeia","3","1823"
"010207","São João de Loure","3","0102"
"010114","Préstimo","3","0101"
"090504","Figueiró da Granja","3","0905"
"091021","Safurdão","3","0910"
"090317","Celorico (São Pedro)","3","0903"
"010202","Alquerubim","3","0102"
"090502","Casal Vasco","3","0905"
"011003","Gafanha da Nazaré","3","0110"
"090314","Ratoeira","3","0903"
"182326","São Cipriano","3","1823"
"182309","Viseu (Coração de Jesus)","3","1823"
"182330","São Salvador","3","1823"
"182331","Torredeita","3","1823"
"181107","Mareco","3","1811"
"182401","Alcofra","3","1824"
"181112","Trancozelos","3","1811"
"182404","Carvalhal de Vermilhas","3","1824"
"090714","Codesseiro","3","0907"
"010119","Valongo do Vouga","3","0101"
"090301","Açores","3","0903"
"010205","Frossos","3","0102"
"090225","Senouras","3","0902"
"090501","Algodres","3","0905"
"090212","Leomil","3","0902"
"090511","Muxagata","3","0905"
"182324","Viseu (Santa Maria de Viseu)","3","1823"
"090514","Vila Chã","3","0905"
"182328","Viseu (São José)","3","1823"
"182407","Fornelo do Monte","3","1824"
"090316","Celorico (Santa Maria)","3","0903"
"090222","Peva","3","0902"
"090319","Velosa","3","0903"
"010505","Esgueira","3","0105"
"090503","Cortiçô","3","0905"
"181101","Antas","3","1811"
"090220","Naves","3","0902"
"182325","Santos Evos","3","1823"
"090752","Vila Franca do Deão","3","0907"
"090224","São Pedro de Rio Seco","3","0902"
"182319","Orgens","3","1823"
"182323","Rio de Loba","3","1823"
"182320","Povolide","3","1823"
"181003","Destriz","3","1810"
"181102","Castelo de Penalva","3","1811"
"182332","Vil de Souto","3","1823"
"182311","Couto de Baixo","3","1823"
"091012","Lamegal","3","0910"
"010112","Macinhata do Vouga","3","0101"
"011708","Talhadas","3","0117"
"181113","Vila Cova do Covelo","3","1811"
"181109","Pindo","3","1811"
"181105","Ínsua","3","1811"
"181106","Lusinde","3","1811"
"091011","Gouveias","3","0910"
"182403","Campia","3","1824"
"090302","Baraçal","3","0903"
"090506","Fuinhas","3","0905"
"181108","Matela","3","1811"
"182312","Couto de Cima","3","1823"
"090510","Matança","3","0905"
"090202","Aldeia Nova","3","0902"
"182402","Cambra","3","1824"
"090708","Avelãs da Ribeira","3","0907"
"181006","Reigoso","3","1810"
"181103","Esmolfe","3","1811"
"090306","Forno Telheiro","3","0903"
"010511","São Jacinto","3","0105"
"090311","Minhocal","3","0903"
"011703","Paradela","3","0117"
"090211","Junça","3","0902"
"090309","Maçal do Chão","3","0903"
"090205","Azinhal","3","0902"
"090509","Maceira","3","0905"
"182411","Ventosa","3","1824"
"091002","Atalaia","3","0910"
"090513","Sobral Pichorro","3","0905"
"010208","Valmaior","3","0102"
"010201","Albergaria-a-Velha","3","0102"
"010512","Vera Cruz","3","0105"
"091001","Alverca da Beira","3","0910"
"010804","Fermelã","3","0108"
"011704","Pessegueiro do Vouga","3","0117"
"182307","Cavernães","3","1823"
"091014","Manigoto","3","0910"
"182409","Queirã","3","1824"
"182306","Campo","3","1823"
"090107","Forninhos","3","0901"
"181709","São Miguel de Vila Boa","3","1817"
"181111","Sezures","3","1811"
"010203","Angeja","3","0102"
"010502","Cacia","3","0105"
"182301","Abraveses","3","1823"
"181707","Rio de Moinhos","3","1817"
"090227","Vale da Mula","3","0902"
"182318","Mundão","3","1823"
"182408","Paços de Vilharigues","3","1824"
"182412","Vouzela","3","1824"
"181009","São Vicente de Lafões","3","1810"
"091005","Bouça Cova","3","0910"
"182329","São Pedro de France","3","1823"
"011701","Cedrim","3","0117"
"091010","Freixedas","3","0910"
"182405","Fataunços","3","1824"
"182304","Bodiosa","3","1823"
"091013","Lameiras","3","0910"
"010803","Canelas","3","0108"
"091302","Carnicães","3","0913"
"181711","Silvã de Cima","3","1817"
"181005","Pinheiro","3","1810"
"011706","Sever do Vouga","3","0117"
"091006","Cerejo","3","0910"
"091308","Freches","3","0913"
"182410","São Miguel do Mato","3","1824"
"090228","Vale Verde","3","0902"
"091327","Vila Franca das Naves","3","0913"
"091329","Vilares","3","0913"
"182406","Figueiredo das Donas","3","1824"
"090226","Vale de Coelha","3","0902"
"181007","Ribeiradio","3","1810"
"091307","Fiães","3","0913"
"181004","Oliveira de Frades","3","1810"
"011203","Murtosa","3","0112"
"091008","Ervas Tenras","3","0910"
"181010","Sejães","3","1810"
"091027","Vascoveiro","3","0910"
"090512","Queiriz","3","0905"
"182316","Lordosa","3","1823"
"090105","Dornelas","3","0901"
"091324","Torres","3","0913"
"181002","Arcozelo das Maias","3","1810"
"011202","Monte","3","0112"
"091301","Aldeia Nova","3","0913"
"010806","Salreu","3","0108"
"181618","Várzea","3","1816"
"181601","Baiões","3","1816"
"182322","Ribafeita","3","1823"
"181712","Vila Longa","3","1817"
"091306","Feital","3","0913"
"090109","Pena Verde","3","0901"
"181615","Serrazes","3","1816"
"091024","Souro Pires","3","0910"
"091311","Moimentinha","3","0913"
"010807","Veiros","3","0108"
"182302","Barreiros","3","1823"
"181706","Mioma","3","1817"
"181702","Avelal","3","1817"
"181703","Decermilo","3","1817"
"181710","Sátão","3","1817"
"010204","Branca","3","0102"
"182308","Cepões","3","1823"
"091309","Granja","3","0913"
"091016","Pereiro","3","0910"
"010206","Ribeira de Fráguas","3","0102"
"090203","Almeida","3","0902"
"181708","Romãs","3","1817"
"090103","Cortiçada","3","0901"
"091314","Póvoa do Concelho","3","0913"
"181602","Bordonhos","3","1816"
"181611","São Cristovão de Lafões","3","1816"
"181614","São Pedro do Sul","3","1816"
"011702","Couto de Esteves","3","0117"
"011707","Silva Escura","3","0117"
"091321","Tamanhos","3","0913"
"011705","Rocas do Vouga","3","0117"
"010802","Beduído","3","0108"
"090214","Malpartida","3","0902"
"091015","Pala","3","0910"
"090102","Carapito","3","0901"
"181609","Pinho","3","1816"
"181617","Valadares","3","1816"
"011201","Bunheiro","3","0112"
"090106","Eirado","3","0901"
"182305","Calde","3","1823"
"011709","Dornelas","3","0117"
"090404","Cinco Vilas","3","0904"
"181612","São Félix","3","1816"
"181008","São João da Serra","3","1810"
"011313","Pinheiro da Bemposta","3","0113"
"091020","Póvoa D' El-Rei","3","0910"
"090113","Valverde","3","0901"
"091318","Trancoso (São Pedro)","3","0913"
"091320","Souto Maior","3","0913"
"090104","Coruche","3","0901"
"091023","Sorval","3","0910"
"011311","Palmaz","3","0113"
"091326","Vale do Seixo","3","0913"
"181619","Vila Maior","3","1816"
"091328","Vila Garcia","3","0913"
"091025","Valbom","3","0910"
"010805","Pardilhó","3","0108"
"090413","Reigada","3","0904"
"011204","Torreira","3","0112"
"181610","Santa Cruz da Trapa","3","1816"
"181608","Pindelo dos Milagres","3","1816"
"011316","Travanca","3","0113"
"091026","Vale de Madeira","3","0910"
"091304","Cogula","3","0913"
"091317","Trancoso (Santa Maria)","3","0913"
"090110","Pinheiro","3","0901"
"011306","Macinhata da Seixa","3","0113"
"011905","Junqueira","3","0119"
"091017","Pinhel","3","0910"
"090112","Souto de Aguiar da Beira","3","0901"
"091313","Palhais","3","0913"
"181604","Carvalhais","3","1816"
